customer_id,ad_soyad,yas,cinsiyet,sehir,egitim,meslek_durumu,aylik_gelir_tl,medeni_durum,musteri_kkb_skoru,kayit_tarihi
C00208,Hürdoğan Sezgin,45,Kadın,Adana,İlkokul,Ücretli Çalışan,46486.21,Bekar,1836,2018-01-19
C00209,Narhanim Aslan,59,Erkek,İzmir,Ön Lisans,Ücretli Çalışan,15834.6,Boşanmış,1252,2017-06-01
C00210,Çisem Yılmaz,38,Kadın,Ankara,Lise,İşveren,20436.47,Dul,1773,2020-11-28
C00211,Atilhan Yüksel,19,Kadın,İstanbul,Doktora,Serbest Meslek,39667.9,Bekar,1380,2015-02-01
C00212,Öğr. Çilga Hazine Sezer,34,Kadın,Konya,Lisans,Ücretli Çalışan,12639.13,Boşanmış,966,2018-09-05
C00213,Dr. Tanses Dumanlı Çetin,49,Erkek,Adana,Lise,Ücretli Çalışan,20598.9,Dul,1177,2020-12-21
C00214,Aygutalp Arslan,24,Erkek,İstanbul,Yüksek Lisans,Serbest Meslek,17135.32,Bekar,1837,2019-11-22
C00215,Öğr. Uğurtan Erbil Hançer,36,Kadın,Kayseri,Lisans,Ücretli Çalışan,10133.33,Dul,1318,2022-12-16
C00216,Sonnur Çağlar Fırat Ergül,36,Erkek,İstanbul,İlkokul,Serbest Meslek,8000.0,Boşanmış,1366,2016-12-04
C00217,Doç. Zümre Münezzer Ergül,37,Erkek,Gaziantep,Yüksek Lisans,İşveren,27263.19,Bekar,1900,2019-11-24
C00218,Çev. Meryeme Hüda Bilgin Demir,53,Kadın,Ankara,Ön Lisans,İşveren,17658.99,Bekar,1223,2019-06-10
C00219,Gülel Demir,70,Erkek,İstanbul,Lisans,Emekli,20468.62,Bekar,1463,2020-09-21
C00220,Öğr. Doğuhan Korutürk,39,Kadın,Mersin,Lise,Serbest Meslek,21788.51,Evli,1463,2017-08-25
C00221,Çev. İnsaf İnönü Fırat,33,Erkek,İstanbul,Lisans,Ücretli Çalışan,15582.65,Bekar,1491,2016-12-26
C00222,Cemiyle Gülgüzel Arslan,33,Erkek,İzmir,Lisans,İşsiz,14461.13,Dul,1126,2022-08-21
C00223,Okt. Cebesoy Gökay Yılmaz,36,Erkek,Kayseri,Lisans,Emekli,39214.3,Evli,797,2019-12-07
C00224,Eskinalp Türk,53,Erkek,Bursa,Lisans,Ücretli Çalışan,34917.32,Bekar,981,2018-12-12
C00225,Saydam Feza Sezer,35,Erkek,İzmir,İlkokul,Ücretli Çalışan,16862.57,Boşanmış,1148,2024-04-29
C00226,Tezcan Bilge,30,Kadın,Bursa,Lisans,Ücretli Çalışan,12091.29,Dul,1818,2021-07-05
C00227,Dr. Akyıldız Durdu Arslan,51,Kadın,Ankara,Lisans,Serbest Meslek,35319.83,Evli,1680,2018-08-09
C00228,Öğr. Selcen Şama Akçay,26,Kadın,Samsun,Ön Lisans,Serbest Meslek,15740.08,Boşanmış,1622,2023-01-04
C00229,Erginel Nezihi Demir,25,Kadın,İstanbul,Lisans,Ücretli Çalışan,27469.99,Dul,1439,2020-11-16
C00230,Koçak Soylu,35,Kadın,Ankara,Yüksek Lisans,Ücretli Çalışan,27444.8,Dul,1611,2019-08-02
C00231,Seydo Şener,35,Kadın,Konya,Lisans,İşveren,33580.42,Bekar,1229,2018-09-12
C00232,Binışık Bilgütay Sezgin,47,Erkek,İstanbul,Lisans,Ücretli Çalışan,26027.15,Evli,1422,2018-09-27
C00233,Binay Huban Demir,43,Kadın,Eskişehir,Lise,Ücretli Çalışan,11350.29,Dul,1611,2016-06-12
C00234,Yrd. Doç. Şahdiye Hafıza Öcalan,37,Kadın,Ankara,Ön Lisans,Serbest Meslek,15752.82,Boşanmış,1762,2024-02-13
C00235,Serfinaz Çamurcuoğlu Dumanlı,31,Kadın,Bursa,Ön Lisans,Ücretli Çalışan,10574.41,Boşanmış,990,2015-03-16
C00236,İncifir Sanavber Hançer,47,Kadın,Samsun,Lise,Ücretli Çalışan,11201.54,Dul,1818,2017-02-25
C00237,Tandoğdu Zeynelabidin Sakarya,18,Kadın,İstanbul,Lise,Ücretli Çalışan,42762.01,Bekar,1472,2020-09-10
C00238,Teber Bilir,38,Kadın,Antalya,Yüksek Lisans,İşveren,15596.26,Evli,1599,2021-09-12
C00239,Bidayet Aksu,39,Kadın,İstanbul,Lisans,Ücretli Çalışan,32744.35,Evli,1528,2023-02-01
C00240,Uz. Savni Arıel Aksu,41,Erkek,Ankara,Lisans,Ücretli Çalışan,16922.08,Dul,1485,2021-11-05
C00241,Kösemen Dumanlı,43,Erkek,İstanbul,Lise,Ücretli Çalışan,9231.94,Dul,1042,2025-02-19
C00242,Çev. Atiyye Bilgin Arslan,48,Erkek,Antalya,Lisans,İşveren,21523.26,Dul,1454,2020-03-06
C00243,Servinaz Belkize Tarhan,40,Erkek,İzmir,Ön Lisans,İşveren,23304.73,Evli,1365,2024-02-28
C00244,Çev. Özerdinç Özinal Şener,30,Kadın,Kayseri,Lise,Ücretli Çalışan,21766.57,Dul,1255,2024-10-20
C00245,Mazlum Demir,44,Kadın,Adana,Lisans,Ücretli Çalışan,9263.5,Bekar,1637,2018-03-13
C00246,Dr. Bilgütay Erten Alemdar,45,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,22364.12,Evli,1745,2024-04-26
C00247,Arpağ Yorulmaz,59,Kadın,Gaziantep,Yüksek Lisans,Ücretli Çalışan,31459.82,Bekar,1039,2019-08-27
C00248,Prof. Gökten Tevetoğlu,24,Erkek,İstanbul,Doktora,Ücretli Çalışan,15045.46,Boşanmış,1426,2017-07-08
C00249,Sehel Edaviye Ertaş,46,Kadın,Gaziantep,Lisans,Ücretli Çalışan,14377.44,Evli,1426,2016-07-17
C00250,Rahiye Kumral Zorlu,30,Erkek,Antalya,Lise,Ücretli Çalışan,15135.78,Dul,1148,2020-01-12
C00251,Öğr. Bezek Tevetoğlu Türk,28,Kadın,İstanbul,Lise,Serbest Meslek,10848.06,Evli,1136,2021-02-25
C00252,Doç. Musaffa Şehreban Eraslan,52,Erkek,İstanbul,Lise,Emekli,13000.86,Boşanmış,1900,2016-05-14
C00253,Aydinç Bilgin,45,Erkek,Bursa,Lisans,Ücretli Çalışan,21659.0,Bekar,1285,2016-03-30
C00254,Çoğay Tarhan,48,Erkek,Bursa,İlkokul,İşveren,15382.15,Evli,1530,2023-01-22
C00255,Ünsever Türk,70,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,19087.2,Dul,1787,2017-02-06
C00256,Öğr. Rafih Şensoy,31,Kadın,İzmir,Ön Lisans,Serbest Meslek,19619.03,Bekar,1900,2019-05-19
C00257,Çev. Gülbani İlper Şafak Şener,32,Kadın,Bursa,Doktora,Emekli,45053.32,Boşanmış,1636,2023-05-20
C00258,Dr. Sirap Ergül Seven,33,Kadın,Ankara,Lisans,Ücretli Çalışan,26491.61,Bekar,1743,2023-08-27
C00259,Mujde Ülker,47,Erkek,İstanbul,Ön Lisans,Serbest Meslek,9832.01,Boşanmış,1198,2024-02-15
C00260,Boztaş Gürelcem Seven Sezer,37,Erkek,Denizli,Ön Lisans,Serbest Meslek,19273.86,Evli,1655,2024-02-06
C00261,Çev. Rabbiye Alemdar İnönü,42,Erkek,İstanbul,Lise,Ücretli Çalışan,10928.13,Evli,1475,2024-12-07
C00262,Muvaffak Avşin Hayrioğlu,47,Erkek,İzmir,Doktora,Ücretli Çalışan,25639.92,Dul,1770,2017-11-03
C00263,Muvahhide Demir,50,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,24504.97,Bekar,1482,2024-09-16
C00264,Vacibe Alemdar Yılmaz,20,Erkek,İstanbul,Ön Lisans,Serbest Meslek,24181.14,Dul,1471,2023-05-03
C00265,Öğr. Ayşenur Gülenay Fırat Arsoy,43,Erkek,Ankara,Lise,Ücretli Çalışan,11220.11,Dul,1109,2019-02-13
C00266,Dr. Selime İnönü Yorulmaz,52,Erkek,Gaziantep,Lisans,Emekli,19578.75,Bekar,1630,2019-10-30
C00267,Ertuncay Durmuş,40,Kadın,İzmir,Lise,Serbest Meslek,20199.04,Bekar,1734,2018-09-05
C00268,Ferihan Dumanlı,33,Erkek,Ankara,Lisans,Serbest Meslek,20811.36,Evli,1384,2022-09-26
C00269,Dr. Asiman Şener Tevetoğlu,34,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,17341.76,Boşanmış,1555,2021-11-23
C00270,Doç. Bozbağ Görgünay Durmuş,34,Erkek,Bursa,Lisans,İşsiz,35069.61,Bekar,996,2015-11-04
C00271,Savni Seven,37,Erkek,Ankara,Lisans,Serbest Meslek,16352.25,Evli,1861,2015-05-08
C00272,Ebuakil Karadeniz,42,Erkek,İstanbul,Lise,Ücretli Çalışan,31708.18,Boşanmış,1128,2019-01-23
C00273,Mürit Baturay Şensoy Karadeniz,43,Kadın,Bursa,Lisans,Ücretli Çalışan,29742.55,Boşanmış,1520,2019-03-04
C00274,Oliver İhsanoğlu,52,Kadın,Bursa,Lisans,Ücretli Çalışan,15791.39,Dul,1852,2018-07-11
C00275,Ufukay Kutgün Seven,67,Kadın,Samsun,İlkokul,Serbest Meslek,16927.97,Evli,1388,2020-08-06
C00276,Öğr. Heva Ertaş Durmuş,57,Kadın,İstanbul,Lise,Ücretli Çalışan,40570.95,Dul,1369,2017-05-28
C00277,Kayrabay Akar,34,Erkek,Antalya,Doktora,İşsiz,17556.81,Evli,883,2016-05-17
C00278,Arifcan Aslan,28,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,12684.51,Dul,1188,2015-12-26
C00279,Okt. Türknur Kerime Alemdar,39,Erkek,Antalya,Lisans,İşveren,22145.66,Boşanmış,1887,2024-12-29
C00280,Fazul Gül,28,Kadın,Adana,Yüksek Lisans,Ücretli Çalışan,31037.3,Evli,1446,2023-11-25
C00281,İmrihan İde Ülker,39,Kadın,İstanbul,Lise,Ücretli Çalışan,27002.07,Evli,1219,2017-08-27
C00282,Av. Faize Dumanlı Duran,44,Kadın,Ankara,Lisans,İşveren,21480.56,Dul,1623,2024-01-05
C00283,Okt. Müsemma Durmuş İnönü,43,Kadın,Bursa,Lise,İşsiz,60167.35,Boşanmış,1060,2019-06-19
C00284,Sevdinar İhsanoğlu Hayrioğlu,33,Erkek,İzmir,Lisans,İşsiz,15056.83,Bekar,1081,2016-05-28
C00285,Veis Yüksel,32,Kadın,Ankara,Lisans,İşsiz,34032.03,Boşanmış,1575,2016-06-09
C00286,Hasgül Akdeniz Öcalan,33,Kadın,Konya,Lise,Emekli,13703.96,Bekar,1457,2024-04-28
C00287,Bayan Muarra Sonnur Demirel,33,Kadın,Ankara,Lise,Ücretli Çalışan,26497.86,Evli,1550,2018-11-18
C00288,Nüdret Ülker Çetin,21,Erkek,Kayseri,Lise,Emekli,39989.71,Boşanmış,1828,2016-05-27
C00289,Okyalaz Türk,32,Kadın,İzmir,Lise,Serbest Meslek,16739.63,Evli,1571,2016-12-02
C00290,Onuker Zengin,44,Erkek,Kayseri,Lisans,Serbest Meslek,26805.03,Bekar,1900,2015-11-29
C00291,Cemiyle Bilge,37,Erkek,Antalya,Lisans,Ücretli Çalışan,13915.61,Dul,1035,2021-12-06
C00292,Dr. Yekbun Sevgen Yılmaz Gül,31,Erkek,Mersin,Lisans,Serbest Meslek,19635.47,Boşanmış,1900,2020-06-01
C00293,Kürşad Bilge,33,Erkek,İstanbul,Lise,Ücretli Çalışan,22041.99,Bekar,1495,2016-10-09
C00294,Arıel Güçlü,54,Erkek,İzmir,Lise,Ücretli Çalışan,62138.41,Evli,1367,2018-07-04
C00295,Naide Mansız,34,Erkek,Adana,Yüksek Lisans,Emekli,31884.41,Dul,1630,2016-06-19
C00296,Bezek Akdeniz Şama,62,Kadın,Ankara,Ön Lisans,İşveren,25919.94,Boşanmış,1410,2020-01-16
C00297,Miyesser Şener Demirel,47,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,32824.05,Dul,1705,2017-10-13
C00298,Av. Zevlüde Türk Mansız,46,Kadın,Gaziantep,Yüksek Lisans,İşsiz,32209.08,Boşanmış,1512,2017-02-16
C00299,Elöve Şener,56,Erkek,Trabzon,Ön Lisans,İşveren,26686.67,Boşanmış,1458,2020-07-30
C00300,Halenur Burcuhan Şafak,41,Erkek,İzmir,Yüksek Lisans,Ücretli Çalışan,34300.97,Evli,1295,2021-07-17
C00301,Çetinsu Temizkal Demirel Bilge,44,Kadın,İstanbul,Lisans,Ücretli Çalışan,16697.22,Dul,1507,2018-03-16
C00302,Mishat Buyrukhan Sezer Hançer,55,Kadın,Ankara,Yüksek Lisans,Ücretli Çalışan,21720.13,Boşanmış,1511,2023-07-26
C00303,Alattin Hayrioğlu,23,Kadın,Ankara,Lisans,Ücretli Çalışan,27884.16,Evli,1581,2019-01-24
C00304,Filit Idık Arsoy,65,Kadın,Ankara,Ön Lisans,Serbest Meslek,17352.64,Boşanmış,1554,2024-04-03
C00305,Uz. Hezniye Yurtseven Seven,42,Kadın,İstanbul,Lise,İşsiz,40532.28,Boşanmış,1196,2023-11-30
C00306,Uz. Cannur Çorlu,43,Erkek,Adana,Lise,İşsiz,26201.01,Dul,1266,2020-08-10
C00307,Hazine Soylu Çamurcuoğlu,34,Kadın,İstanbul,Lise,Ücretli Çalışan,21749.38,Dul,1768,2020-10-28
C00308,Ekmel Ertaş,27,Kadın,Ankara,Lisans,Ücretli Çalışan,21159.33,Evli,1324,2019-05-29
C00309,Sevim Eraslan,54,Erkek,Bursa,Lisans,İşsiz,10042.34,Dul,960,2022-12-12
C00310,Ülfet Ertaş,44,Erkek,Gaziantep,Ön Lisans,Serbest Meslek,40315.28,Bekar,1483,2019-09-03
C00311,Zöhrehan Ferhan Erdoğan,33,Kadın,Bursa,Lise,Serbest Meslek,46468.07,Evli,1137,2023-02-02
C00312,Okt. İmrihan Melikkan Şener Şafak,18,Erkek,İstanbul,Lisans,Ücretli Çalışan,24294.53,Dul,1294,2016-08-28
C00313,Sevgen Akdeniz,27,Kadın,İstanbul,Yüksek Lisans,İşveren,27412.66,Bekar,1560,2017-02-20
C00314,Gülmisal Nurveren Akdeniz,33,Erkek,Ankara,Ön Lisans,Ücretli Çalışan,11202.17,Evli,1598,2019-08-08
C00315,Dr. Havali Kısakürek Durdu,47,Erkek,Kayseri,Lisans,Ücretli Çalışan,19060.45,Bekar,1900,2022-11-30
C00316,Ümray Mehdiye Sezer Arslan,27,Kadın,İzmir,Doktora,Ücretli Çalışan,10031.78,Dul,1207,2020-11-22
C00317,İnançlı Ülker,39,Kadın,İzmir,Lisans,Ücretli Çalışan,22236.78,Boşanmış,1439,2022-07-31
C00318,Kâzime Yılmaz Durdu,44,Erkek,Bursa,Lise,İşveren,11348.12,Evli,1740,2018-02-16
C00319,Tali Âdem Soylu,39,Kadın,Samsun,Doktora,Serbest Meslek,32951.21,Boşanmış,1585,2022-11-27
C00320,Hanbiken Şemsinisa Sezgin,45,Erkek,Ankara,Lise,Ücretli Çalışan,25755.29,Boşanmış,1611,2018-03-24
C00321,Gürcüye Gülev Mansız Eraslan,47,Erkek,Mersin,Ön Lisans,Ücretli Çalışan,36247.24,Boşanmış,1549,2023-09-02
C00322,Tekecan Sakarya,48,Erkek,İstanbul,Yüksek Lisans,İşveren,19141.59,Bekar,1860,2018-11-19
C00323,Gökçil Özertem Dumanlı,31,Erkek,Adana,Lise,Emekli,44820.6,Boşanmış,1449,2021-04-21
C00324,Sezal Kader Gül,22,Kadın,İstanbul,Lisans,Serbest Meslek,21113.06,Evli,1249,2017-09-20
C00325,Aybora Çamurcuoğlu,50,Kadın,Bursa,Lise,Ücretli Çalışan,14858.38,Dul,1268,2018-09-14
C00326,Müferrih Ruhugül Akçay,18,Kadın,Antalya,Lise,Serbest Meslek,16259.98,Evli,814,2019-07-25
C00327,Bekbay Çetin,20,Erkek,İzmir,Lise,Serbest Meslek,28062.42,Boşanmış,1616,2018-08-08
C00328,Yurtseven Tule Çamurcuoğlu Aslan,45,Kadın,Mersin,Lise,Ücretli Çalışan,12898.43,Evli,1368,2020-12-31
C00329,Çev. İlmafer Akça,39,Kadın,Eskişehir,Lise,Serbest Meslek,11834.05,Evli,1755,2025-04-24
C00330,Prof. Mehdiye Korutürk Bilge,50,Erkek,Konya,Lise,Ücretli Çalışan,18043.96,Boşanmış,1506,2024-10-31
C00331,Dilşat Ertaş,42,Erkek,İzmir,Lise,Ücretli Çalışan,8000.0,Boşanmış,1318,2018-03-11
C00332,Berran İnönü,31,Erkek,Mersin,Lise,Ücretli Çalışan,12698.9,Dul,1309,2018-01-22
C00333,Av. Ulutay Yilmaz Tarhan,61,Kadın,Ankara,Lisans,Ücretli Çalışan,26592.36,Boşanmış,1357,2023-01-22
C00334,Çolpan Arsoy Çorlu,46,Erkek,Konya,Lisans,Ücretli Çalışan,37410.62,Evli,1731,2016-12-19
C00335,Alaz Eraslan Duran,40,Erkek,Gaziantep,Lisans,Serbest Meslek,14896.45,Bekar,1554,2019-06-30
C00336,Muvaffak Kanak Tarhan Korutürk,44,Kadın,Denizli,Ön Lisans,Serbest Meslek,29817.09,Evli,1658,2015-01-28
C00337,İlklima Kısakürek,52,Kadın,Ankara,Lise,Ücretli Çalışan,15664.37,Boşanmış,1829,2018-05-21
C00338,Deryanur Hasgül Güçlü Yıldırım,42,Kadın,İstanbul,Ön Lisans,Serbest Meslek,50709.44,Evli,1327,2015-09-12
C00339,Şeref Bilgin,60,Erkek,Ankara,Ön Lisans,Serbest Meslek,21786.81,Boşanmış,1337,2022-09-28
C00340,Tenvir Alemdar,34,Erkek,Ankara,Lise,Ücretli Çalışan,17254.77,Evli,1606,2020-05-12
C00341,Doç. Menişan Rehime Demir Yaman,46,Erkek,Ankara,Lisans,Ücretli Çalışan,15395.57,Dul,1493,2023-06-30
C00342,Aktemür Göken Soylu,65,Kadın,Konya,Lisans,Ücretli Çalışan,43364.41,Bekar,1609,2020-11-22
C00343,Aytek Elöve Akgündüz Duran,40,Erkek,İstanbul,Lisans,Ücretli Çalışan,21036.5,Bekar,1653,2024-04-17
C00344,Kerman Ertaş,27,Kadın,Bursa,Lise,Ücretli Çalışan,17750.71,Boşanmış,1082,2024-07-31
C00345,Zeride Sabihe Zengin Korutürk,44,Kadın,Antalya,Lisans,Ücretli Çalışan,26668.49,Dul,1379,2016-01-08
C00346,Kıvılcım Şensoy,58,Erkek,Gaziantep,Ön Lisans,Emekli,11480.5,Dul,973,2020-02-15
C00347,İvecen Oganer Mansız Seven,42,Erkek,Antalya,Lise,Serbest Meslek,31926.58,Bekar,1900,2019-06-10
C00348,Atiyye Sezer,34,Kadın,Adana,Lisans,Ücretli Çalışan,32383.57,Bekar,1490,2019-10-02
C00349,Günsel Selvi Dumanlı Akça,37,Kadın,İzmir,Lise,Ücretli Çalışan,29662.74,Bekar,1663,2020-04-17
C00350,Av. Işıman Ayvas Tarhan,21,Erkek,İstanbul,Lise,Ücretli Çalışan,38732.84,Dul,1765,2019-03-14
C00351,Zinnure Neval Yorulmaz Gülen,32,Erkek,Ankara,Yüksek Lisans,İşsiz,23815.97,Dul,1343,2019-03-19
C00352,Gülev Demir,43,Kadın,Antalya,Lise,Ücretli Çalışan,15558.5,Evli,1332,2021-01-09
C00353,Dr. Gülşa Şahinder Yıldırım Yorulmaz,39,Kadın,Adana,Lise,Ücretli Çalışan,33783.51,Bekar,1635,2023-06-25
C00354,Heva Yaman,35,Erkek,İzmir,Lisans,Ücretli Çalışan,28205.28,Dul,787,2020-12-18
C00355,Argu Karadeniz,53,Kadın,İstanbul,Lise,Ücretli Çalışan,9110.01,Boşanmış,1289,2017-02-11
C00356,Songurkan Bilir,26,Kadın,İstanbul,Lisans,Emekli,11129.93,Bekar,1630,2017-09-12
C00357,Okt. Öngen Bilgen Çetin,34,Kadın,Bursa,Ön Lisans,Ücretli Çalışan,23293.43,Bekar,1488,2017-09-29
C00358,Eyyüp Akdeniz,45,Erkek,Ankara,Lisans,Serbest Meslek,20631.41,Bekar,1179,2016-07-27
C00359,Bedri Duran,51,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,15959.5,Boşanmış,1110,2021-06-23
C00360,Gökperi Demir,34,Erkek,İstanbul,Yüksek Lisans,Serbest Meslek,39157.29,Evli,1712,2019-08-21
C00361,Behrem Yılmaz,35,Kadın,İzmir,Lisans,Ücretli Çalışan,17031.74,Evli,1419,2022-01-08
C00362,Havse İncifir Hayrioğlu Yıldırım,64,Erkek,İstanbul,Lise,Serbest Meslek,23667.8,Dul,1607,2023-10-24
C00363,Çev. Alkor Yaman,52,Erkek,Ankara,Lise,Ücretli Çalışan,22191.29,Evli,1435,2023-06-18
C00364,Arş. Gör. Dilsitan Banü Güçlü,37,Kadın,Kayseri,Lise,Ücretli Çalışan,19298.44,Evli,1490,2024-01-14
C00365,Prof. Nevsale Uğur Zengin Sakarya,48,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,20401.74,Evli,1683,2019-05-10
C00366,Arş. Gör. Güverçin Şirivan Türk Gül,39,Kadın,Ankara,Lise,Ücretli Çalışan,20648.25,Dul,1000,2024-07-01
C00367,Sevican Asu Yorulmaz,50,Kadın,İstanbul,Ön Lisans,Ücretli Çalışan,23293.27,Bekar,1749,2024-10-18
C00368,Av. Rafia Şafak Tarhan,18,Kadın,İzmir,Yüksek Lisans,Ücretli Çalışan,51009.57,Boşanmış,1385,2018-05-26
C00369,Okanay Yavuz Çamurcuoğlu Dumanlı,53,Kadın,İstanbul,Lise,İşsiz,12481.99,Bekar,1253,2023-05-18
C00370,Atagün Hayrioğlu,27,Erkek,Eskişehir,Lisans,İşsiz,15052.57,Evli,1698,2019-06-13
C00371,Apaydın Yaman,37,Erkek,Konya,Ön Lisans,Emekli,21979.05,Boşanmış,1677,2018-06-17
C00372,İlper Durmuş,45,Erkek,İzmir,Lisans,Ücretli Çalışan,21326.13,Dul,1591,2023-07-17
C00373,Nurser Tevetoğlu,68,Kadın,Ankara,Ön Lisans,İşveren,19420.25,Evli,1550,2023-04-25
C00374,Servinaz Tülin Tevetoğlu,52,Erkek,İzmir,Lisans,Ücretli Çalışan,32777.14,Dul,1796,2018-04-24
C00375,Dr. Dilşat Âlemşah Gül,47,Erkek,İstanbul,Lisans,Ücretli Çalışan,11916.12,Evli,1788,2020-08-07
C00376,Melihcan Dumanlı,26,Erkek,İstanbul,Lisans,Serbest Meslek,22838.11,Dul,1311,2020-03-02
C00377,Öğr. Hanedan İmam Ertaş,39,Erkek,İstanbul,Lisans,Ücretli Çalışan,23108.21,Dul,1580,2017-01-23
C00378,Ruhugül Gül Sakarya,45,Kadın,İzmir,Lisans,Emekli,41199.03,Bekar,1573,2024-03-04
C00379,Salimet Hayrioğlu,37,Kadın,Ankara,Lisans,Serbest Meslek,30755.96,Evli,1797,2015-10-06
C00380,Nurdeniz Manço,25,Kadın,İstanbul,Ön Lisans,Serbest Meslek,26077.55,Bekar,1675,2021-12-05
C00381,Dr. Buşra Karadeniz Çorlu,36,Erkek,Antalya,İlkokul,Serbest Meslek,37014.61,Dul,1462,2015-02-18
C00382,Mengi Sakarya,41,Erkek,İzmir,Lise,Ücretli Çalışan,18437.05,Dul,1503,2024-01-16
C00383,Elvan Çisem Yorulmaz Zengin,26,Kadın,İstanbul,Lise,Emekli,10425.16,Evli,1738,2017-09-14
C00384,Dürrüşehvar Seven,29,Erkek,Gaziantep,Lise,Ücretli Çalışan,12757.49,Dul,841,2015-11-20
C00385,Safinaz Ayçan Arslan Tevetoğlu,32,Erkek,İzmir,Lise,Ücretli Çalışan,10988.56,Evli,1790,2018-05-13
C00386,Nefaret Cuheyna Durdu,52,Kadın,Antalya,Yüksek Lisans,Serbest Meslek,14622.73,Bekar,1900,2016-01-18
C00387,Bişar Ülker,51,Erkek,İzmir,Lise,Ücretli Çalışan,17219.98,Bekar,875,2022-11-18
C00388,Öğr. Deryanur Ergül Akdeniz,67,Erkek,Kayseri,Lisans,Ücretli Çalışan,10664.68,Boşanmış,968,2021-05-06
C00389,Dilşat Laze Durdu Bilgin,52,Kadın,Mersin,Yüksek Lisans,İşsiz,59747.86,Evli,1566,2017-05-15
C00390,Av. Övün Şilan Tarhan,46,Erkek,İstanbul,Yüksek Lisans,Emekli,26046.52,Boşanmış,1673,2025-01-31
C00391,Tanbay İhsanoğlu,49,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,22618.79,Bekar,1526,2017-04-28
C00392,Asiman Akçay,39,Erkek,Eskişehir,Lise,Serbest Meslek,14196.01,Evli,1309,2021-05-10
C00393,Mevlüdiye Çamurcuoğlu,19,Erkek,Antalya,Lisans,İşveren,19067.63,Dul,1172,2023-06-22
C00394,Necva Yılmaz,26,Kadın,İzmir,Doktora,Serbest Meslek,21610.88,Bekar,1848,2016-02-05
C00395,Av. Beyda Durdu,51,Kadın,Ankara,Lisans,Ücretli Çalışan,9830.79,Dul,1132,2023-09-04
C00396,Belgizar Manço Korutürk,51,Erkek,Konya,Ön Lisans,Ücretli Çalışan,12808.71,Evli,1323,2018-12-28
C00397,Aydinç Korutürk,46,Erkek,Ankara,Lisans,Serbest Meslek,12890.49,Dul,1406,2015-12-18
C00398,Karataş Seven,23,Erkek,Konya,Lisans,İşveren,15205.08,Bekar,1499,2018-01-02
C00399,Okt. Ferhan Nirgül Hançer Gül,20,Kadın,Adana,Lise,Ücretli Çalışan,24299.56,Bekar,1415,2016-01-10
C00400,Özpetek Tevetoğlu,46,Erkek,Ankara,Lisans,Ücretli Çalışan,22043.24,Bekar,1841,2016-06-26
C00401,Alkor Manço,41,Erkek,Ankara,Lisans,Ücretli Çalışan,16428.41,Dul,1530,2016-02-28
C00402,Prof. Tartış Yorulmaz,46,Erkek,İzmir,Lisans,Ücretli Çalışan,20373.43,Boşanmış,1510,2024-09-07
C00403,Esenbay Dumanlı,31,Erkek,Ankara,Lisans,Ücretli Çalışan,14789.82,Evli,1029,2021-05-31
C00404,Öğr. Şemsinisa Selime Seven,60,Erkek,İstanbul,Lise,Ücretli Çalışan,11387.39,Boşanmış,1206,2020-07-12
C00405,Günebakan İnönü,31,Kadın,Ankara,Ön Lisans,Ücretli Çalışan,29813.48,Dul,1426,2023-10-11
C00406,Hazrat Melihcan Demir Arslan,54,Erkek,Samsun,Lisans,Ücretli Çalışan,14719.51,Dul,1449,2021-08-29
C00407,Arş. Gör. Meveddet Türk Bilgin,29,Erkek,İstanbul,Lise,Serbest Meslek,52329.58,Dul,1203,2018-09-22
C00408,Şahıgül Yorulmaz Yılmaz,43,Erkek,Gaziantep,Lise,İşveren,26507.94,Boşanmış,1603,2019-10-30
C00409,Giz Akça,37,Kadın,Ankara,Lisans,İşveren,18799.41,Evli,1510,2020-05-16
C00410,Çıvgın Yaman,38,Erkek,Samsun,Lise,Ücretli Çalışan,30753.09,Dul,1900,2021-06-16
C00411,Maksüde Hayrioğlu,33,Erkek,Ankara,Lisans,İşveren,10759.98,Dul,1357,2019-02-04
C00412,Abdülahat Oldağ Korutürk Şafak,70,Kadın,Bursa,Lisans,Ücretli Çalışan,13881.97,Bekar,1789,2023-02-26
C00413,Uz. Kavurt Duran,60,Kadın,Ankara,Lise,Ücretli Çalışan,15535.54,Bekar,1642,2024-03-08
C00414,Arş. Gör. Sebattin İvecen Ülker,59,Erkek,Antalya,Lise,İşveren,16804.34,Boşanmış,1449,2017-09-18
C00415,Benek Permun Bilge Korutürk,33,Kadın,Adana,Lisans,Ücretli Çalışan,12624.06,Bekar,1217,2020-01-14
C00416,Merzuk Adlan Ertaş,25,Erkek,Bursa,Lisans,İşsiz,20238.41,Dul,1027,2021-02-04
C00417,Gözel Durdu,42,Erkek,Antalya,Lisans,Ücretli Çalışan,9895.61,Bekar,1462,2016-03-23
